Close,Volume,High_Low_Pct,Open_Close_Pct,Day_Of_Week,Month_Of_Year,Quarter_Of_Year
4.64,699,0.032608695652173995,-0.03017241379310338,2,6,2
4.6,626,0.04444444444444448,-0.019565217391304318,3,6,2
4.55,421,0.01552106430155217,-0.01098901098901095,4,6,2
4.46,477,0.011235955056179735,0.0,0,7,3
4.45,309,0.006741573033707921,-0.002247191011235907,1,7,3
4.5,256,0.01805869074492101,-0.011111111111111072,2,7,3
4.45,187,0.015730337078651548,0.006741573033707921,3,7,3
4.55,780,0.02247191011235947,0.01098901098901095,4,7,3
4.56,991,0.022222222222222143,0.0,0,7,3
4.51,853,0.013333333333333246,-0.0022172949002216822,1,7,3
4.5,983,0.02232142857142849,0.0,2,7,3
4.55,620,0.011111111111111072,0.0,3,7,3
4.51,264,0.008869179600886927,-0.0022172949002216822,4,7,3
4.58,1179,0.03111111111111104,0.004366812227074143,0,7,3
4.58,1782,0.021978021978022098,0.004366812227074143,1,7,3
4.5,652,0.022222222222222143,0.0,2,7,3
4.54,1084,0.031746031746031675,0.06387665198237887,3,7,3
4.65,1717,0.09276018099547514,-0.015053763440860275,4,7,3
4.74,714,0.03493449781659392,-0.050632911392405104,0,7,3
4.66,3667,0.048888888888888836,-0.012875536480686801,1,7,3
4.7,1823,0.032608695652173995,0.019148936170212735,2,7,3
4.75,1775,0.023504273504273573,0.0,3,7,3
4.74,2268,0.021367521367521482,-0.04008438818565409,4,7,3
4.65,412,0.032967032967033044,0.0,0,7,3
4.71,3202,0.01720430107526883,-0.0021231422505307404,1,8,3
4.56,832,0.04824561403508786,0.004385964912280803,2,8,3
4.64,179,0.026200873362445438,-0.006465517241379173,3,8,3
4.89,2090,0.0723684210526316,0.002044989775051263,0,8,3
5.06,17289,0.03265306122448964,-0.003952569169960391,1,8,3
5.0,7167,0.09247311827956982,0.019999999999999928,2,8,3
5.17,13190,0.03599999999999994,0.005802707930367553,3,8,3
5.25,7356,0.0252918287937743,0.0,4,8,3
5.29,5137,0.03689320388349505,0.0,0,8,3
5.2,3023,0.027184466019417413,-0.003846153846153935,1,8,3
5.11,1927,0.03599999999999994,0.007827788649706464,2,8,3
5.15,2911,0.03346456692913384,-0.009708737864077808,3,8,3
5.55,13862,0.09803921568627452,-0.018018018018017955,4,8,3
5.3,6638,0.04807692307692307,-0.00943396226415091,0,8,3
5.17,9818,0.10441767068273083,0.0,1,8,3
5.05,2867,0.050505050505050504,-0.009900990099009866,2,8,3
5.05,2351,0.046747967479674885,0.0,3,8,3
4.88,1943,0.034836065573770475,-0.016393442622950834,4,8,3
4.84,1136,0.020833333333333447,0.0,0,8,3
4.85,2549,0.04175365344467644,-0.010309278350515427,1,8,3
4.36,2257,0.11368909512761027,0.0,2,8,3
4.35,657,0.023255813953488497,0.011494252873563383,3,8,3
4.35,636,0.020881670533642867,-0.011494252873563178,0,9,3
4.31,1033,0.018648018648018665,-0.002320185614849139,1,9,3
4.36,991,0.025882352941176547,0.0,2,9,3
4.45,12996,0.07142857142857138,-0.020224719101123563,3,9,3
4.32,2161,0.018604651162790715,-0.002314814814814971,4,9,3
4.33,1401,0.0235294117647058,0.004618937644341702,0,9,3
4.25,9334,0.04761904761904766,-0.002352941176470538,1,9,3
4.29,2476,0.026190476190476052,0.006993006993007051,2,9,3
4.34,7254,0.021077283372365516,0.0,3,9,3
4.33,2987,0.009302325581395357,0.016166281755196372,4,9,3
4.42,4692,0.018390804597701167,0.011312217194570096,0,9,3
4.41,23091,0.06802721088435369,-0.02267573696145137,1,9,3
4.56,25573,0.08352668213457085,-0.006578947368420913,2,9,3
4.6,22693,0.046874999999999986,0.01086956521739146,3,9,3
4.93,46049,0.07559395248380141,-0.006085192697768633,4,9,3
4.95,18500,0.05744680851063821,-0.010101010101010065,0,9,3
4.72,8393,0.042553191489361736,-0.0783898305084746,1,9,3
4.4,18236,0.07126436781609208,0.12499999999999994,2,9,3
4.6,14696,0.10000000000000003,-0.0021739130434782145,3,9,3
4.67,10503,0.049107142857142794,-0.002141327623126293,4,9,3
4.71,10702,0.043956043956043994,-0.01273885350318463,2,10,4
4.72,4631,0.026030368763557504,-0.00847457627118645,3,10,4
4.61,6074,0.054945054945054944,-0.05639913232104136,4,10,4
4.4,1519,0.07819905213270144,-0.013636363636363748,0,10,4
4.26,4722,0.0331753554502371,0.00704225352112682,1,10,4
4.14,4860,0.05853658536585372,0.021739130434782792,2,10,4
4.1,7736,0.06341463414634163,0.012195121951219686,3,10,4
4.32,16218,0.056234718826405974,0.006944444444444296,4,10,4
4.36,9367,0.03521126760563389,0.006880733944953981,0,10,4
4.31,3950,0.040284360189573445,0.0,1,10,4
4.33,4966,0.025700934579439116,0.002309468822170851,2,10,4
4.2,4987,0.04057279236276848,0.011904761904761862,3,10,4
4.46,8681,0.08173076923076919,0.03587443946188344,4,10,4
4.55,28825,0.053215077605321556,-0.0219780219780219,0,10,4
4.64,10028,0.05168539325842686,0.02370689655172421,1,10,4
4.75,16778,0.0638297872340425,-0.03157894736842113,2,10,4
4.53,6706,0.03999999999999994,-0.006622516556291445,3,10,4
4.48,5581,0.02739726027397263,-0.006696428571428627,4,10,4
4.35,6430,0.044186046511628,-0.011494252873563178,0,10,4
4.38,4044,0.044186046511628,0.0,1,10,4
4.41,5110,0.02546296296296283,-0.002267573696145076,2,11,4
4.3,5365,0.046838407494145244,0.0,3,11,4
4.38,3540,0.028169014084507067,0.0,4,11,4
4.42,6034,0.030092592592592567,-0.009049773755656116,0,11,4
4.34,3391,0.0277777777777778,-0.004608294930875478,1,11,4
4.28,9975,0.023584905660377273,-0.007009345794392581,2,11,4
4.33,5115,0.0235294117647058,-0.002309468822170851,3,11,4
4.43,13553,0.03935185185185183,0.0022573363431152766,4,11,4
4.49,14715,0.04308390022675725,-0.008908685968819607,0,11,4
4.5,7268,0.01805869074492101,0.002222222222222175,1,11,4
4.6,7033,0.02908277404921698,-0.004347826086956429,2,11,4
4.55,6763,0.02207505518763789,-0.04615384615384615,3,11,4
4.5,59,0.0576036866359447,0.0,4,11,4
4.55,3628,0.031460674157303296,0.006593406593406648,0,11,4
4.61,6872,0.019780219780219748,0.006507592190889232,1,11,4
4.45,4566,0.052154195011337764,-0.011235955056179735,2,11,4
4.47,4577,0.031818181818181746,0.006711409395973211,3,11,4
4.52,3279,0.017977528089887656,-0.013274336283185756,4,11,4
4.47,1182,0.01793721973094172,-0.01565995525727056,0,11,4
4.48,2137,0.02739726027397263,0.006696428571428428,1,11,4
4.35,2994,0.03678160919540233,-0.009195402298850583,2,11,4
4.37,3103,0.05238095238095232,-0.01601830663615567,3,11,4
4.29,2649,0.032710280373831696,0.002331002331002281,4,12,4
4.33,1184,0.021176470588235262,-0.011547344110854462,0,12,4
4.33,1490,0.016355140186915747,0.0,1,12,4
4.3,1191,0.018604651162790715,0.009302325581395357,2,12,4
4.42,2841,0.032710280373831696,-0.0045248868778279576,3,12,4
4.39,3028,0.013729977116704716,-0.025056947608200326,4,12,4
4.25,3310,0.0235294117647058,0.0,0,12,4
4.3,2353,0.031175059952038345,0.004651162790697782,1,12,4
4.29,1760,0.021077283372365516,-0.018648018648018665,2,12,4
4.24,614,0.01662707838479817,-0.009433962264150952,3,12,4
4.21,717,0.01666666666666652,-0.014251781472683992,4,12,4
4.16,1575,0.007228915662650447,-0.004807692307692419,0,12,4
4.14,790,0.026829268292683006,0.00966183574879228,1,12,4
4.25,2959,0.06779661016949158,0.00941176470588236,2,12,4
4.18,2274,0.04316546762589921,0.004784688995215422,3,12,4
4.13,2238,0.01694915254237295,-0.009685230024213084,4,12,4
4.03,2201,0.02499999999999991,0.0,0,12,4
4.06,2017,0.029850746268656747,0.004926108374384351,1,12,4
4.14,1330,0.02222222222222219,-0.021739130434782577,2,12,4
4.04,1857,0.017326732673267398,0.00990099009900991,3,12,4
4.05,855,0.017412935323383158,-0.012345679012345635,4,12,4
3.95,1259,0.023017902813299195,-0.005063291139240511,1,1,1
3.87,1573,0.09418282548476463,-0.018087855297157694,2,1,1
4.0,3115,0.052631578947368474,0.007500000000000062,3,1,1
3.8,1968,0.06332453825857526,-0.005263157894736847,4,1,1
3.86,969,0.02645502645502648,0.0,0,1,1
3.95,1528,0.04188481675392674,-0.012658227848101333,1,1,1
3.86,951,0.018276762402088732,0.02590673575129536,2,1,1
3.88,8929,0.04210526315789478,-0.0025773195876288113,3,1,1
3.87,1722,0.026315789473684237,-0.018087855297157694,4,1,1
3.86,1010,0.02105263157894739,-0.012953367875647622,0,1,1
3.84,554,0.01837270341207345,-0.005208333333333338,1,1,1
3.76,1596,0.026737967914438405,-0.013297872340425485,2,1,1
3.62,1894,0.03314917127071826,-0.011049723756906087,3,1,1
3.63,808,0.025139664804469233,-0.005509641873278242,4,1,1
3.57,745,0.02849002849002852,0.008403361344537886,0,1,1
3.6,716,0.00833333333333328,0.02222222222222224,1,1,1
3.65,672,0.010989010989010999,0.0,2,1,1
3.61,1291,0.04456824512534823,-0.002770083102493016,3,1,1
3.74,3853,0.07541899441340782,0.013368983957219202,4,1,1
3.78,1323,0.02702702702702693,0.005291005291005296,0,1,1
3.8,1121,0.02666666666666669,-0.005263157894736847,1,1,1
3.8,2227,0.03243243243243234,-0.002631578947368365,2,1,1
3.78,689,0.016042780748662996,-0.010582010582010474,3,2,1
3.73,1003,0.018970189701896976,0.005361930294906171,4,2,1
3.67,663,0.02459016393442619,-0.019073569482288784,0,2,1
3.64,1112,0.01666666666666668,-0.002747252747252811,1,2,1
3.65,267,0.008264462809917425,0.016438356164383577,2,2,1
3.65,509,0.027700831024930775,-0.008219178082191728,3,2,1
3.7,552,0.027624309392265217,0.002702702702702645,4,2,1
3.74,566,0.013513513513513466,0.013368983957219202,0,2,1
3.83,1927,0.03773584905660381,0.0026109660574411974,1,2,1
3.78,1991,0.03999999999999997,0.002645502645502707,2,2,1
3.84,799,0.01319261213720312,-0.010416666666666676,3,2,1
3.94,3624,0.04210526315789478,0.0456852791878173,4,2,1
4.11,7156,0.06329113924050632,-0.00729927007299276,0,3,1
3.98,3179,0.04797979797979808,-0.045226130653266375,1,3,1
3.8,2126,0.03947368421052641,0.0,2,3,1
4.15,2246,0.09210526315789488,-0.06024096385542179,3,3,1
3.98,3076,0.025773195876288683,-0.007537688442211006,4,3,1
3.85,1379,0.02864583333333342,-0.012987012987013056,0,3,1
3.84,1159,0.026315789473684237,-0.010416666666666676,1,3,1
3.85,559,0.01578947368421054,0.007792207792207741,2,3,1
3.88,1153,0.02857142857142854,-0.010309278350515474,3,3,1
3.87,723,0.02105263157894739,-0.010335917312661508,4,3,1
3.87,609,0.015665796344647532,0.0025839793281653197,0,3,1
3.85,859,0.018324607329843007,-0.0025974025974026572,1,3,1
3.86,1485,0.02105263157894739,0.005181347150259072,2,3,1
3.87,907,0.015706806282722526,-0.015503875968992262,3,3,1
3.87,395,0.01837270341207345,-0.005167958656330754,4,3,1
3.9,883,0.02337662337662334,-0.0051282051282051325,0,3,1
3.83,865,0.018276762402088732,0.0,1,3,1
3.82,1924,0.010554089709762543,-0.002617801047120363,2,3,1
3.78,372,0.018567639257294388,0.005291005291005296,3,3,1
3.78,509,0.013297872340425603,0.02645502645502648,4,3,1
3.81,823,0.036745406824147016,-0.007874015748031562,0,4,2
3.76,779,0.010666666666666677,-0.0053191489361701,1,4,2
3.76,947,0.02695417789757415,0.010638297872340436,2,4,2
3.78,541,0.013333333333333286,-0.007936507936507886,3,4,2
3.87,1919,0.037333333333333364,0.0025839793281653197,4,4,2
3.87,3609,0.03149606299212601,0.0025839793281653197,0,4,2
3.84,6060,0.02362204724409445,0.002604166666666727,1,4,2
3.86,8143,0.02105263157894739,0.0025906735751295936,2,4,2
4.15,31787,0.08355091383812017,0.012048192771084293,3,4,2
4.19,29233,0.0415647921760391,-0.014319809069212527,4,4,2
4.49,29682,0.10411622276029049,-0.004454342984409903,0,4,2
4.64,20993,0.04494382022471914,0.02370689655172421,1,4,2
4.55,14708,0.048565121412803475,-0.013186813186813102,2,4,2
4.96,22687,0.10913140311804014,-0.01612903225806453,3,4,2
5.0,24998,0.07291666666666678,-0.009999999999999964,4,4,2
5.11,28511,0.10309278350515465,-0.011741682974559783,0,4,2
5.15,10235,0.035928143712574974,0.029126213592232903,1,4,2
5.75,34657,0.19805825242718436,0.0,2,4,2
5.39,23832,0.11538461538461531,0.03896103896103896,3,4,2
6.03,38141,0.21268656716417902,-0.07131011608623558,4,4,2
5.9,41936,0.24000000000000005,0.030508474576271136,0,4,2
7.2,93226,0.2859504132231406,-0.013888888888888963,1,4,2
6.49,35458,0.2241935483870967,-0.015408320493066337,3,5,2
6.38,13782,0.06907894736842105,0.015673981191222656,4,5,2
6.77,22849,0.07619047619047627,-0.047267355982274654,0,5,2
6.68,20038,0.04031007751937981,-0.014970059880239469,1,5,2
6.53,13136,0.06539074960127594,0.0,2,5,2
6.68,17845,0.041474654377880255,-0.011976047904191628,3,5,2
6.64,8564,0.060317460317460304,-0.04367469879518073,4,5,2
6.74,14821,0.07874015748031496,-0.011869436201780426,0,5,2
6.58,9523,0.05015673981191227,-0.019756838905775058,1,5,2
6.65,26849,0.11019736842105261,0.0015037593984962084,2,5,2
6.59,19878,0.04427480916030535,-0.0060698027314112345,3,5,2
6.88,25216,0.2321428571428573,0.0,4,5,2
6.68,32769,0.10778443113772465,-0.011976047904191628,0,5,2
6.25,6228,0.12126245847176087,0.024000000000000056,1,5,2
6.2,7371,0.06666666666666672,0.008064516129032228,2,5,2
5.75,5784,0.11607142857142864,0.0,3,5,2
5.74,4425,0.039426523297490995,-0.024390243902439122,4,5,2
5.5,1844,0.05321100917431193,0.0,0,5,2
5.54,2528,0.027522935779816415,0.0018050541516245102,1,5,2
5.83,6433,0.05225225225225226,-0.008576329331046281,2,5,2
5.66,7285,0.044802867383512544,-0.01413427561837457,3,5,2
5.25,12356,0.12599999999999997,-0.00952380952380949,0,6,2
5.19,12118,0.061224489795918324,-0.007707129094412337,1,6,2
5.24,12478,0.04085603112840466,-0.017175572519083943,2,6,2
5.3,8156,0.06534653465346536,0.0,3,6,2
5.42,10720,0.057692307692307654,0.0,4,6,2
6.2,34323,0.1439114391143912,-0.019354838709677438,0,6,2
6.16,28184,0.041666666666666664,0.0032467532467531776,1,6,2
6.54,34682,0.08414239482200656,0.006116207951070342,2,6,2
6.6,27693,0.06466876971608836,0.0575757575757577,3,6,2
7.05,46625,0.08597285067873307,0.007092198581560258,4,6,2
7.72,79277,0.14788732394366208,-0.019430051813471433,0,6,2
7.71,53667,0.07516778523489928,0.005188067444876788,1,6,2
7.99,42953,0.07096774193548397,0.0,2,6,2
7.7,26647,0.06533333333333337,0.0064935064935064705,3,6,2
8.01,34193,0.04274611398963743,0.008739076154806527,4,6,2
8.01,17254,0.04458598726114645,0.001248439450686615,0,6,2
8.04,26079,0.05141388174807191,0.0012437810945275577,1,6,2
8.71,48038,0.09068322981366442,-0.024110218140068983,2,6,2
8.61,26367,0.040380047505938224,-0.003484320557491215,3,6,2
7.83,25040,0.11818181818181808,-0.006385696040868432,4,6,2
7.5,14655,0.0585034013605443,-0.006666666666666643,0,7,3
7.48,10113,0.01488497970230045,0.0,1,7,3
7.8,16168,0.056149732620320844,-0.012820512820512775,2,7,3
7.98,13750,0.044444444444444425,-0.02506265664160403,3,7,3
8.37,31618,0.09974093264248711,-0.008363201911588831,4,7,3
8.16,15701,0.05283018867924516,0.011029411764705864,0,7,3
8.78,42387,0.08068459657701714,0.03416856492027343,1,7,3
9.15,51778,0.04999999999999992,-0.10054644808743168,2,7,3
8.4,15630,0.09356014580801938,-0.017857142857142898,3,7,3
8.73,15568,0.10000000000000009,0.006872852233676829,4,7,3
8.65,17834,0.029239766081871343,0.009248554913294805,0,7,3
8.65,20489,0.05542168674698784,-0.001156069364161825,1,7,3
8.28,15718,0.05237515225334954,-0.027777777777777617,2,7,3
8.67,26028,0.07826086956521726,0.0011534025374855578,3,7,3
8.6,32478,0.08395061728395059,-0.0023255813953487877,4,7,3
9.3,56646,0.1571254567600486,0.010752688172042972,0,7,3
8.85,34257,0.09941520467836253,0.0,1,7,3
8.75,33040,0.05697674418604654,-0.005714285714285796,2,7,3
8.3,15790,0.07317073170731725,-0.0240963855421688,3,7,3
8.0,54523,0.031446540880503034,0.0,4,7,3
8.13,33153,0.06493506493506482,0.027060270602705886,0,7,3
8.69,86409,0.08982035928143713,0.014959723820483405,1,7,3
8.36,32415,0.09420289855072478,-0.0011961722488038023,2,7,3
8.47,11315,0.03614457831325288,-0.014167650531287011,3,8,3
8.01,14802,0.08974358974358977,-0.007490636704119802,4,8,3
8.15,9221,0.06493506493506482,-0.1300613496932516,0,8,3
8.25,15648,0.1988716502115656,-0.018181818181818226,1,8,3
8.35,17259,0.04347826086956517,-0.008383233532934166,2,8,3
8.2,10153,0.024691358024691492,-0.002439024390243851,3,8,3
8.03,10748,0.03274559193954646,-0.003735990037359821,4,8,3
7.96,10056,0.036129032258064436,0.0,0,8,3
7.9,5487,0.019206145966709394,0.0012658227848100995,1,8,3
7.78,6277,0.03896103896103894,-0.005141388174807203,2,8,3
7.73,4841,0.027631578947368417,-0.006468305304010441,3,8,3
7.54,16378,0.05479452054794526,-0.018567639257294388,4,8,3
7.21,49876,0.09144542772861358,-0.029126213592233004,0,8,3
6.49,13278,0.09302325581395343,-0.006163328197226508,1,8,3
6.55,16157,0.08548387096774197,0.007633587786259515,2,8,3
6.42,11360,0.06349206349206354,0.0,3,8,3
5.75,14286,0.14847942754919502,-0.045217391304347786,4,8,3
5.6,17205,0.14285714285714285,-0.008928571428571397,0,8,3
5.8,8622,0.04504504504504505,0.0,1,8,3
5.92,15872,0.0625000000000001,-0.011824324324324372,2,8,3
5.97,12765,0.0491228070175439,0.005025125628140745,3,8,3
6.36,31349,0.08000000000000007,0.0062893081761006345,4,8,3
6.88,26687,0.10952380952380959,0.0029069767441861137,0,9,3
6.45,15280,0.143801652892562,-0.06511627906976743,1,9,3
6.54,14806,0.09286898839137639,-0.006116207951070342,2,9,3
6.29,15322,0.06796116504854369,-0.014308426073131934,3,9,3
6.03,13513,0.048657718120805375,0.0033167495854062308,4,9,3
6.1,8818,0.07758620689655175,-0.03278688524590152,0,9,3
5.73,5744,0.07610619469026543,-0.001745200698080397,1,9,3
5.82,6584,0.07168458781362014,0.010309278350515396,2,9,3
5.8,11471,0.07017543859649113,-0.01724137931034477,3,9,3
5.88,5188,0.0714285714285715,0.003401360544217766,4,9,3
5.98,7577,0.034602076124567505,0.003344481605351099,0,9,3
6.38,36301,0.09999999999999994,-0.0047021943573668104,1,9,3
5.84,14527,0.1327433628318584,-0.006849315068493157,2,9,3
5.85,8296,0.0535714285714287,0.017094017094017186,3,9,3
5.93,6945,0.03281519861830749,-0.008431703204047188,4,9,3
6.05,9386,0.056410256410256425,0.0,0,9,3
6.0,7261,0.0423728813559322,0.029999999999999954,1,9,3
5.9,5714,0.05821917808219176,0.01694915254237282,2,9,3
6.03,7130,0.023489932885905986,0.014925373134328334,3,9,3
6.2,26309,0.043405676126878096,0.029032258064516082,4,9,3
6.53,36821,0.05196850393700789,-0.004594180704441079,3,10,4
6.47,16935,0.03968253968253968,0.004636785162287519,4,10,4
6.78,34862,0.049382716049382616,0.0029498525073745683,0,10,4
6.78,20647,0.049382716049382616,-0.004424778761061983,1,10,4
6.48,23555,0.05624999999999991,-0.013888888888889003,2,10,4
6.6,13765,0.04265402843601889,0.0,3,10,4
6.91,41293,0.07692307692307693,0.02026049204052094,4,10,4
7.09,43384,0.05014749262536871,0.0,0,10,4
7.02,25941,0.0514705882352942,-0.0028490028490027884,1,10,4
7.03,27448,0.046511627906976785,-0.004267425320056934,2,10,4
7.49,39226,0.09523809523809526,-0.0013351134846461665,3,10,4
6.88,26324,0.1111111111111111,-0.018895348837209287,4,10,4
7.3,29778,0.10447761194029853,-0.010958904109589052,0,10,4
7.4,43547,0.12879884225759763,0.008108108108108055,1,10,4
7.35,18749,0.07412587412587403,0.006802721088435471,2,10,4
7.58,43884,0.04065040650406502,0.0026385224274405768,3,10,4
7.55,25701,0.04353741496598643,0.0,4,10,4
8.08,65314,0.1,0.014851485148514755,0,10,4
7.9,54477,0.09210526315789488,0.01265822784810122,1,10,4
8.21,74615,0.0817610062893081,0.02314250913520091,2,10,4
9.82,153973,0.19757575757575768,-0.037678207739307634,3,10,4
8.94,87356,0.09826589595375718,-0.04362416107382537,4,11,4
8.88,47175,0.09026128266033252,0.013513513513513424,0,11,4
8.55,34305,0.08284023668639066,0.01754385964912264,1,11,4
8.45,26175,0.06144578313253009,0.0,2,11,4
8.08,15130,0.06699751861042173,-0.00990099009900991,3,11,4
8.0,21996,0.10661268556005386,0.012499999999999956,4,11,4
8.6,40731,0.1573333333333333,0.023255813953488497,0,11,4
9.05,67632,0.07308584686774952,0.0055248618784529205,1,11,4
9.06,45015,0.043181818181818064,0.015452538631346444,2,11,4
9.08,40520,0.03370786516853921,-0.04185022026431726,3,11,4
9.1,35789,0.04597701149425292,0.0087912087912088,4,11,4
9.5,70928,0.07865168539325834,0.010526315789473648,0,11,4
9.82,72256,0.06315789473684207,-0.0020366598778003638,1,11,4
10.02,74006,0.0575916230366491,0.007984031936127753,2,11,4
9.2,60676,0.15555555555555559,-0.021739130434782532,3,11,4
9.73,34197,0.12700228832951937,0.027749229188078064,4,11,4
10.61,102812,0.0944162436548223,0.013195098963242278,0,11,4
10.44,62793,0.07960199004975113,-0.0038314176245209915,1,11,4
10.33,52518,0.05882352941176485,-0.022265246853823854,2,11,4
10.0,23975,0.043877551020408134,0.0,3,11,4
10.02,20289,0.037563451776649846,0.05788423153692616,4,11,4
10.37,25234,0.06532663316582919,-0.0019286403085824085,0,12,4
10.57,23067,0.04339250493096642,0.017029328287606407,1,12,4
10.53,40708,0.041545893719806735,-0.0028490028490027884,2,12,4
10.45,23579,0.021400778210116794,0.0,3,12,4
10.6,32204,0.038647342995169115,0.018867924528301987,4,12,4
11.0,48301,0.05219012115563828,0.0,0,12,4
11.11,41680,0.07867298578199053,-0.005400540054005286,1,12,4
10.87,32747,0.06273408239700375,-0.0018399264029438432,2,12,4
10.5,25581,0.0647058823529412,-0.027619047619047536,3,12,4
10.0,12777,0.06500000000000003,-0.09800000000000005,4,12,4
9.02,957,0.0,-0.09977827050997787,0,12,4
8.12,315,0.0,-0.09975369458128075,1,12,4
8.12,18438,0.13543091655266773,-0.029556650246305338,2,12,4
7.33,5109,0.07503410641200543,-0.09959072305593457,3,12,4
6.6,1973,0.0,-0.0999999999999999,4,12,4
5.94,17246,0.07744107744107744,0.010101010101010034,0,12,4
5.35,12194,0.1420560747663553,-0.06542056074766349,1,12,4
5.08,14453,0.10373443983402489,0.02362204724409451,2,12,4
5.16,5801,0.04347826086956535,0.046511627906976785,3,12,4
5.68,27139,0.0636704119850187,0.03521126760563384,4,12,4
6.25,23378,0.07758620689655175,0.0015999999999999658,0,12,4
5.97,17466,0.09106529209621982,-0.02847571189279731,1,12,4
6.22,17308,0.09632224168126091,-0.011254019292604405,3,1,1
6.0,15858,0.05621805792163544,-0.03333333333333336,4,1,1
5.49,14773,0.07664233576642333,0.0018214936247722745,0,1,1
5.78,9712,0.07977736549165132,-0.01730103806228383,1,1,1
5.72,8525,0.051785714285714296,0.010489510489510577,2,1,1
5.85,7521,0.03812824956672455,-0.001709401709401673,3,1,1
5.84,5419,0.05779334500875658,0.0,4,1,1
6.13,17869,0.053082191780822005,-0.008156606851549727,0,1,1
5.91,13919,0.05536332179930785,-0.010152284263959475,1,1,1
6.0,9473,0.06140350877192976,0.0,2,1,1
5.92,4869,0.037800687285223324,0.013513513513513526,3,1,1
5.95,5621,0.025641025641025703,0.008403361344537785,4,1,1
6.15,16105,0.04745762711864396,-0.008130081300813123,0,1,1
6.05,10616,0.02500000000000006,-0.00661157024793389,1,1,1
6.08,10273,0.035593220338983045,-0.00493421052631583,2,1,1
6.14,15684,0.035294117647058816,0.0,3,1,1
6.35,29012,0.05785123966942158,0.007874015748031609,4,1,1
6.3,21023,0.04530744336569584,0.009523809523809603,0,1,1
6.35,17616,0.03559870550161823,-0.0015748031496062658,1,1,1
6.26,14083,0.03739837398373976,0.0,2,1,1
6.4,19003,0.03225806451612906,0.0,3,1,1
6.43,22936,0.03307086614173228,-0.004665629860031005,4,1,1
6.55,13910,0.0819672131147541,0.0045801526717557635,0,2,1
6.05,42388,0.211864406779661,0.024793388429752126,1,2,1
6.66,29140,0.07419354838709677,-0.10060060060060058,2,2,1
7.17,84816,0.22370617696160264,0.0,3,2,1
7.15,39231,0.04782608695652175,0.0027972027972027374,4,2,1
7.05,26765,0.049204052098408085,0.0,0,2,1
7.08,21760,0.044668587896253546,-0.009887005649717555,1,2,1
7.13,17194,0.02142857142857148,0.007012622720897591,2,2,1
7.31,41827,0.07496463932107487,0.0,3,2,1
7.4,29772,0.043417366946778786,0.018918918918918875,4,2,1
7.68,33635,0.03984063745019918,-0.0039062499999999167,0,3,1
7.62,32485,0.047297297297297244,-0.0026246719160105594,1,3,1
7.51,19463,0.02666666666666669,-0.007989347536617791,2,3,1
7.64,17839,0.040760869565217364,0.0013089005235602978,3,3,1
7.7,25513,0.04575163398692805,0.0064935064935064705,4,3,1
7.73,21967,0.03728362183754997,-0.0038809831824062413,0,3,1
7.65,19674,0.026315789473684237,0.0052287581699346445,1,3,1
7.68,20735,0.030463576158940454,-0.0013020833333333057,2,3,1
7.53,12208,0.028074866310160422,-0.003984063745019953,3,3,1
7.56,13121,0.02684563758389264,0.025132275132275186,4,3,1
7.59,19259,0.03866666666666667,-0.00527009222661397,0,3,1
7.64,19859,0.05706521739130434,-0.005235602094240842,1,3,1
7.56,12101,0.04878048780487809,0.001322751322751412,2,3,1
7.35,13014,0.040816326530612346,-0.010884353741496608,3,3,1
7.49,9272,0.0331034482758621,-0.0013351134846461665,4,3,1
7.79,41878,0.06548431105047743,0.0,0,3,1
7.86,34496,0.08724832214765094,0.017811704834605556,1,3,1
8.04,36384,0.0516129032258065,0.008706467661691579,2,3,1
8.77,88272,0.09001233045622693,-0.011402508551881374,3,3,1
8.28,37775,0.05846528623629703,0.024154589371980808,4,3,1
8.67,31378,0.057831325301204654,0.009227220299884669,0,3,1
8.94,41396,0.04482758620689662,0.006711409395973211,1,4,2
8.81,29009,0.04482758620689662,-0.0011350737797956624,2,4,2
8.58,17528,0.053571428571428485,0.002331002331002281,3,4,2
8.46,23609,0.02976190476190476,-0.007092198581560342,4,4,2
8.24,17367,0.04207920792079206,-0.004854368932038947,0,4,2
7.89,12532,0.040609137055837484,-0.011406844106463861,1,4,2
8.11,12983,0.05128205128205122,-0.0012330456226880132,2,4,2
7.98,9153,0.03797468354430366,0.0025062656641603475,3,4,2
8.17,15894,0.04999999999999996,0.0036719706242349277,4,4,2
8.17,11716,0.0308641975308642,0.01346389228886162,0,4,2
8.11,9126,0.029776674937965285,0.004932182490752272,1,4,2
8.24,8676,0.027295285359801347,0.0,2,4,2
8.29,18035,0.043902439024390394,0.013268998793727529,3,4,2
8.15,10108,0.047381546134663444,0.006134969325153243,4,4,2
8.55,33626,0.0670731707317074,-0.005847953216374352,0,4,2
8.37,13143,0.024096385542168586,0.0035842293906811398,1,4,2
8.35,16184,0.04268292682926847,-0.01796407185628747,2,4,2
8.36,14505,0.04938271604938276,0.01674641148325366,3,4,2
8.1,18513,0.0625,-0.012345679012345635,4,4,2
7.33,18837,0.09890109890109887,-0.04502046384720328,0,4,2
7.48,13520,0.1397058823529412,-0.10026737967914438,1,4,2
6.74,43772,0.06983655274888555,-0.005934718100890213,2,4,2
7.25,56621,0.17619047619047626,0.006896551724137907,0,5,2
7.35,50953,0.05479452054794526,0.01360544217687082,1,5,2
