"Date","OPEN","High","Low","CLOSE","Volume"
"2020-03-20","3.43","3.48","3.42","3.47","13049"
"2020-03-23","3.43","3.44","3.38","3.39","16234"
"2020-03-24","3.41","3.48","3.39","3.48","17641"
"2020-03-25","3.65","3.65","3.59","3.61","90008"
"2020-03-26","3.49","3.57","3.45","3.5","59123"
"2020-03-27","3.5","3.55","3.49","3.5","22185"
"2020-03-30","3.49","3.5","3.42","3.47","20880"
"2020-03-31","3.51","3.51","3.46","3.5","12033"
"2020-04-01","3.51","3.51","3.44","3.46","7991"
"2020-04-02","3.45","3.55","3.42","3.54","21354"
"2020-04-03","3.53","3.54","3.47","3.48","15972"
"2020-04-07","3.51","3.65","3.51","3.6","66629"
"2020-04-08","3.62","3.64","3.57","3.63","42560"
"2020-04-09","3.63","3.75","3.61","3.68","44832"
"2020-04-10","3.69","3.86","3.64","3.65","72822"
"2020-04-13","3.6","3.65","3.55","3.63","23163"
"2020-04-14","3.61","3.77","3.61","3.74","39002"
"2020-04-15","3.72","3.8","3.68","3.71","29802"
"2020-04-16","3.71","3.88","3.68","3.8","57201"
"2020-04-17","3.76","3.94","3.76","3.87","48491"
"2020-04-20","3.86","3.94","3.8","3.83","40862"
"2020-04-21","3.77","3.93","3.77","3.91","35268"
"2020-04-22","3.85","3.98","3.85","3.94","42012"
"2020-04-23","3.97","4.1","3.95","4.01","55519"
"2020-04-24","4.05","4.08","4","4.04","29048"
"2020-04-27","4.1","4.24","4.06","4.22","58846"
"2020-04-28","4.25","4.43","4.06","4.17","70442"
"2020-04-29","4.11","4.29","4.1","4.11","51285"
"2020-04-30","4.15","4.25","4.01","4.04","48296"
"2020-05-06","4.05","4.1","3.91","4.05","36774"
"2020-05-07","4.04","4.08","4.01","4.06","15114"
"2020-05-08","4.09","4.18","4.09","4.18","21248"
"2020-05-11","4.17","4.25","4.12","4.13","21344"
"2020-05-12","4.1","4.14","3.92","3.97","43565"
"2020-05-13","3.96","3.96","3.87","3.89","20910"
"2020-05-14","3.91","3.91","3.72","3.77","39376"
"2020-05-15","3.77","3.83","3.74","3.8","16173"
"2020-05-18","3.78","3.99","3.7","3.99","32705"
"2020-05-19","3.93","4.13","3.93","4.09","42119"
"2020-05-20","4.09","4.18","4.05","4.08","14788"
"2020-05-21","4.07","4.1","4","4.01","14003"
"2020-05-22","4.04","4.04","3.96","4.01","17219"
"2020-05-25","4","4.04","3.94","3.96","14573"
"2020-05-26","3.96","4.02","3.91","3.99","19503"
"2020-05-27","3.99","4.01","3.95","3.99","10286"
"2020-05-28","3.96","4.01","3.79","3.88","18796"
"2020-05-29","3.89","4.02","3.86","4.01","17674"
"2020-06-01","4.02","4.06","3.98","4","21469"
"2020-06-02","4","4.01","3.88","3.89","49811"
"2020-06-03","3.89","3.97","3.79","3.93","63540"
"2020-06-04","3.88","4.1","3.88","3.93","53523"
"2020-06-05","3.98","4.08","3.95","4.08","59426"
"2020-06-08","4.08","4.12","4.03","4.07","41644"
"2020-06-09","4.06","4.12","4.02","4.12","29692"
"2020-06-10","4.1","4.12","4.07","4.07","14929"
"2020-06-11","4.01","4.06","4","4.02","36803"
"2020-06-12","3.95","4.03","3.9","4.02","13483"
"2020-06-15","4","4","3.92","3.93","18740"
"2020-06-16","3.93","4","3.93","3.96","20123"
"2020-06-17","3.97","3.97","3.9","3.91","23878"
"2020-06-18","3.91","3.92","3.83","3.85","27544"
"2020-06-19","3.85","3.93","3.85","3.91","9479"
"2020-06-22","3.88","3.91","3.83","3.84","17204"
"2020-06-23","3.83","3.86","3.75","3.78","24940"
"2020-06-24","3.81","3.82","3.68","3.76","20247"
"2020-06-29","3.76","3.84","3.7","3.83","11703"
"2020-06-30","3.81","3.85","3.79","3.8","13018"
"2020-07-01","3.78","3.84","3.73","3.79","16742"
"2020-07-02","3.72","3.79","3.72","3.78","14106"
"2020-07-03","3.77","3.79","3.74","3.79","13840"
"2020-07-06","3.79","3.85","3.76","3.83","30090"
"2020-07-07","3.85","3.86","3.77","3.79","36519"
"2020-07-08","3.76","3.8","3.73","3.74","42613"
"2020-07-09","3.74","3.75","3.65","3.72","58013"
"2020-07-10","3.72","3.81","3.67","3.79","51622"
"2020-07-13","3.73","3.81","3.72","3.81","41576"
"2020-07-14","3.79","3.91","3.77","3.85","49084"
"2020-07-15","3.86","3.88","3.77","3.8","37000"
"2020-07-16","3.81","3.84","3.72","3.76","31706"
"2020-07-17","3.76","3.81","3.74","3.78","22772"
"2020-07-20","3.79","3.82","3.77","3.81","16315"
"2020-07-22","4.19","4.19","4.19","4.19","13306"
"2020-07-23","4.61","4.61","4.19","4.35","352607"
"2020-07-24","4.23","4.49","4.13","4.3","157961"
"2020-07-27","4.2","4.39","4.2","4.27","73070"
"2020-07-28","4.33","4.35","4.15","4.22","72380"
"2020-07-29","4.21","4.22","4.11","4.18","83936"
"2020-07-30","4.18","4.19","4.09","4.1","65164"
"2020-07-31","4.06","4.19","4.06","4.15","59694"
"2020-08-03","4.14","4.28","4.14","4.19","99143"
"2020-08-04","4.22","4.22","4.04","4.1","127738"
"2020-08-05","4.12","4.17","4.06","4.13","69975"
"2020-08-06","4.14","4.32","4.09","4.19","113519"
"2020-08-07","4.19","4.22","4.06","4.09","67046"
"2020-08-10","4.08","4.14","4.07","4.12","39932"
"2020-08-11","4.08","4.1","3.98","3.98","101655"
"2020-08-12","3.98","3.98","3.89","3.98","44192"
"2020-08-13","3.97","4.06","3.96","4.04","32972"
"2020-08-14","4.03","4.08","4.02","4.07","28906"
"2020-08-17","4.08","4.13","4.02","4.13","50312"
"2020-08-18","4.14","4.22","4.13","4.19","57819"
"2020-08-19","4.21","4.27","4.16","4.22","58982"
"2020-08-20","4.22","4.48","4.19","4.36","139714"
"2020-08-21","4.41","4.74","4.33","4.51","191564"
"2020-08-24","4.51","4.54","4.31","4.35","92381"
"2020-08-25","4.38","4.38","4.24","4.27","61793"
"2020-08-26","4.27","4.32","4.21","4.21","44029"
"2020-08-27","4.2","4.31","4.18","4.27","29686"
"2020-08-28","4.21","4.31","4.21","4.3","40263"
"2020-08-31","4.3","4.73","4.26","4.73","99427"
"2020-09-01","4.73","5.2","4.73","5.2","209485"
"2020-09-02","5.65","5.72","4.88","5.04","539845"
"2020-09-03","4.8","4.89","4.54","4.56","357396"
"2020-09-04","4.36","4.51","4.33","4.46","130722"
"2020-09-07","4.46","4.53","4.34","4.36","126833"
"2020-09-08","4.29","4.45","4.29","4.4","83207"
"2020-09-09","4.4","4.49","4.32","4.36","98030"
"2020-09-10","4.36","4.43","4.15","4.15","100484"
"2020-09-11","4.08","4.22","4.01","4.17","59744"
"2020-09-14","4.17","4.21","4.12","4.13","51462"
"2020-09-15","4.14","4.15","4.06","4.1","43103"
"2020-09-16","4.11","4.34","4.07","4.28","77149"
"2020-09-17","4.22","4.29","4.16","4.18","41160"
"2020-09-18","4.17","4.23","4.13","4.23","32786"
"2020-09-21","4.2","4.23","4.15","4.16","47962"
"2020-09-22","4.16","4.18","4.02","4.07","47902"
"2020-09-23","4.11","4.12","4.03","4.05","33865"
"2020-09-24","4.05","4.15","4","4.06","64981"
"2020-09-25","4.11","4.11","3.92","4","74990"
"2020-09-28","4.05","4.05","3.85","3.89","48883"
"2020-09-29","3.91","3.99","3.8","3.8","52822"
"2020-09-30","3.82","3.91","3.72","3.91","97467"
"2020-10-09","3.92","4.3","3.88","4.3","193827"
"2020-10-12","4.73","4.73","4.73","4.73","41403"
"2020-10-13","4.74","5.15","4.37","5.12","407833"
"2020-10-14","5.34","5.34","4.61","4.61","541374"
"2020-10-15","4.21","4.48","4.21","4.24","285342"
"2020-10-16","4.25","4.41","4.13","4.2","167482"
"2020-10-19","4.19","4.26","4.15","4.16","88990"
"2020-10-20","4.16","4.23","4.08","4.19","83862"
"2020-10-21","4.16","4.29","4.16","4.23","80686"
"2020-10-22","4.24","4.24","4.12","4.16","58392"
"2020-10-23","4.17","4.23","4.1","4.15","57463"
"2020-10-26","4.15","4.19","4.05","4.09","54514"
"2020-10-27","4.08","4.12","4.05","4.1","28086"
"2020-10-28","4.12","4.12","4.03","4.07","38759"
"2020-10-29","4.05","4.09","4","4.01","53693"
"2020-10-30","4.01","4.06","3.92","3.93","47941"
"2020-11-02","3.92","4.04","3.9","4.02","52125"
"2020-11-03","4.03","4.16","4.03","4.07","52305"
"2020-11-04","4.09","4.09","4","4.05","39458"
"2020-11-05","4.12","4.28","4.1","4.16","77135"
"2020-11-06","4.11","4.13","4.06","4.09","51315"
"2020-11-09","4.09","4.15","4.08","4.12","68886"
"2020-11-10","4.12","4.14","4.02","4.03","60222"
"2020-11-11","3.96","4.22","3.92","4.17","146465"
"2020-11-12","4.12","4.41","4.06","4.36","209894"
"2020-11-13","4.36","4.45","4.2","4.2","143447"
"2020-11-16","4.19","4.27","4.1","4.24","71661"
"2020-11-17","4.22","4.25","4.12","4.14","60920"
"2020-11-18","4.13","4.18","4.08","4.09","55135"
"2020-11-19","4.09","4.12","4.04","4.09","41242"
"2020-11-20","4.09","4.09","4.01","4.08","45726"
"2020-11-23","4.1","4.1","4.05","4.06","40120"
"2020-11-24","4.07","4.08","4.04","4.05","27935"
"2020-11-25","4.05","4.07","4.03","4.03","34861"
"2020-11-26","4.05","4.09","4.03","4.05","27830"
"2020-11-27","4.05","4.06","3.99","4.05","29131"
"2020-11-30","4.1","4.2","4.06","4.18","65295"
"2020-12-01","4.17","4.23","4.14","4.15","54276"
"2020-12-02","4.15","4.17","4.09","4.11","32885"
"2020-12-03","4.11","4.13","4.08","4.08","30859"
"2020-12-04","4.08","4.26","4.06","4.15","64454"
"2020-12-07","4.15","4.17","4.05","4.06","39870"
"2020-12-08","4.05","4.09","4.05","4.06","24577"
"2020-12-09","4.07","4.08","4.01","4.02","32436"
"2020-12-10","4.01","4.05","3.98","4.01","22176"
"2020-12-11","4.03","4.03","3.89","3.94","50555"
"2020-12-14","3.94","4.03","3.92","3.97","23680"
"2020-12-15","3.93","3.97","3.91","3.92","19686"
"2020-12-16","3.92","3.94","3.86","3.87","26027"
"2020-12-17","3.88","3.96","3.87","3.91","24244"
"2020-12-18","3.9","3.95","3.9","3.91","18416"
"2020-12-21","3.9","3.93","3.89","3.91","19576"
"2020-12-22","3.92","3.95","3.78","3.79","41406"
"2020-12-23","3.79","3.83","3.77","3.78","28713"
"2020-12-24","3.78","3.8","3.69","3.7","39362"
"2020-12-25","3.69","4.07","3.69","3.91","290231"
"2020-12-28","3.58","3.72","3.55","3.59","202745"
"2020-12-29","3.6","3.95","3.59","3.95","197354"
"2020-12-30","4","4.15","3.92","3.97","195895"
"2020-12-31","3.77","3.96","3.77","3.91","103482"
"2021-01-04","4.15","4.3","4","4.05","188297"
"2021-01-05","4.06","4.11","3.97","4.05","98231"
"2021-01-06","4.07","4.2","4.03","4.14","113265"
"2021-01-07","4.08","4.2","3.99","3.99","96503"
"2021-01-08","3.97","4.02","3.84","3.87","87903"
"2021-01-11","3.92","4.02","3.71","3.85","100980"
"2021-01-12","3.84","3.87","3.79","3.81","46886"
"2021-01-13","3.81","3.85","3.73","3.76","38297"
"2021-01-14","3.76","3.85","3.76","3.81","34233"
"2021-01-15","3.81","3.84","3.78","3.82","25822"
"2021-01-18","3.81","3.89","3.76","3.81","35006"
"2021-01-19","3.79","3.82","3.76","3.8","37144"
"2021-01-20","3.8","3.81","3.74","3.75","38900"
"2021-01-21","3.76","3.8","3.73","3.74","38925"
"2021-01-22","3.73","3.88","3.64","3.78","62692"
"2021-01-25","3.79","3.81","3.72","3.75","57430"
"2021-01-26","3.75","3.77","3.68","3.73","28292"
"2021-01-27","3.76","3.85","3.75","3.79","39085"
"2021-01-28","3.78","3.81","3.76","3.81","27210"
"2021-01-29","3.79","3.81","3.72","3.72","38150"
"2021-02-01","3.69","3.75","3.64","3.72","33763"
"2021-02-02","3.72","3.72","3.61","3.65","48990"
"2021-02-03","3.62","3.72","3.56","3.67","44858"
"2021-02-04","3.67","3.74","3.51","3.59","52019"
"2021-02-05","3.62","3.88","3.6","3.71","77263"
"2021-02-08","3.67","3.78","3.67","3.71","52751"
"2021-02-09","3.68","3.76","3.68","3.7","47552"
"2021-02-10","3.72","3.72","3.68","3.68","31783"
"2021-02-18","3.71","3.74","3.65","3.69","49914"
"2021-02-19","3.68","3.74","3.66","3.72","73099"
"2021-02-22","3.72","3.8","3.7","3.75","132150"
"2021-02-23","3.74","3.74","3.64","3.66","95783"
"2021-02-24","3.66","3.67","3.59","3.61","53838"
"2021-02-25","3.63","3.64","3.57","3.58","55415"
"2021-02-26","3.55","3.64","3.54","3.59","52255"
"2021-03-01","3.61","3.64","3.6","3.63","38715"
"2021-03-02","3.64","3.65","3.56","3.57","34091"
"2021-03-03","3.59","3.61","3.57","3.6","30781"
"2021-03-04","3.59","3.68","3.58","3.62","60105"
"2021-03-05","3.61","3.63","3.58","3.63","51902"
"2021-03-08","3.64","3.68","3.62","3.66","73537"
"2021-03-09","3.68","4.03","3.68","4.03","242598"
"2021-03-10","4.2","4.43","3.9","4.09","623760"
"2021-03-11","3.83","4","3.71","3.95","384226"
"2021-03-12","3.84","4.05","3.8","3.87","260494"
"2021-03-15","3.85","4.16","3.84","4","302103"
"2021-03-16","3.94","4.17","3.89","4.17","390669"
"2021-03-17","4.11","4.14","3.99","4.02","223741"
"2021-03-18","4","4.1","3.97","4.01","173025"
"2021-03-19","3.95","4.02","3.87","3.93","175337"
"2021-03-22","3.92","4.21","3.9","4.15","310756"
"2021-03-23","4.11","4.35","4.04","4.16","365911"
"2021-03-24","4.23","4.58","4.2","4.58","791944"
"2021-03-25","4.43","5","4.26","4.37","915462"
"2021-03-26","4.32","4.74","4.32","4.52","691938"
"2021-03-29","4.4","4.56","4.26","4.35","463547"
"2021-03-30","4.3","4.3","4.05","4.07","380103"
"2021-03-31","4.07","4.16","4.01","4.1","232321"
"2021-04-01","4.03","4.04","3.93","4.01","204459"
"2021-04-02","3.97","4.18","3.93","4.17","285805"
"2021-04-06","4.28","4.4","4.18","4.28","290465"
"2021-04-07","4.28","4.32","4.2","4.23","156456"
"2021-04-08","4.2","4.25","4.08","4.12","130422"
"2021-04-09","4.07","4.22","4.07","4.12","88262"
"2021-04-12","4.09","4.15","4.03","4.05","96013"
"2021-04-13","4.05","4.1","3.99","4.04","66026"
"2021-04-14","4.04","4.44","3.99","4.44","326914"
"2021-04-15","4.43","4.6","4.33","4.4","382719"
"2021-04-16","4.39","4.52","4.32","4.5","356480"
"2021-04-19","4.45","4.85","4.44","4.57","422829"
"2021-04-20","4.57","4.69","4.48","4.54","310645"
"2021-04-21","4.64","4.78","4.4","4.45","346645"
"2021-04-22","4.45","4.55","4.32","4.5","275591"
"2021-04-23","4.45","4.65","4.34","4.38","270076"
"2021-04-26","4.24","4.4","4.24","4.4","169170"
"2021-04-27","4.32","4.41","4.2","4.33","159448"
"2021-04-28","4.32","4.55","4.29","4.39","273447"
"2021-04-29","4.39","4.44","4.28","4.33","151449"
"2021-04-30","4.36","4.39","4.12","4.2","204668"
"2021-05-06","4.3","4.3","4.05","4.1","175027"
"2021-05-07","4.09","4.14","4.02","4.07","128424"
"2021-05-10","4.09","4.18","4.04","4.14","99856"
"2021-05-11","4.18","4.18","4.07","4.08","100159"
"2021-05-12","4.09","4.18","4.08","4.15","77778"
"2021-05-13","4.15","4.18","4.01","4.05","129533"
"2021-05-14","4.06","4.14","4.05","4.09","89986"
"2021-05-17","4.08","4.09","3.98","3.98","122522"
"2021-05-18","3.98","3.99","3.9","3.97","61945"
"2021-05-19","3.98","4.03","3.97","4","51795"
"2021-05-20","4","4.1","3.97","4.03","75214"
"2021-05-21","4.02","4.33","4.01","4.12","145625"
"2021-05-24","4.13","4.2","4.09","4.13","116381"
"2021-05-25","4.12","4.14","4.06","4.1","80176"
"2021-05-26","4.08","4.15","4.06","4.1","77651"
"2021-05-27","4.09","4.14","4.07","4.08","64864"
"2021-05-28","4.08","4.11","4.01","4.02","82888"
"2021-05-31","4.02","4.06","4","4.05","46454"
"2021-06-01","4.05","4.05","4","4.03","56609"
"2021-06-02","4.01","4.05","4","4.02","45925"
"2021-06-03","4.04","4.12","4.03","4.06","88049"
"2021-06-04","4.07","4.07","3.96","3.97","81247"
"2021-06-07","3.97","4","3.96","3.99","42762"
"2021-06-08","3.97","4.02","3.96","4.02","50143"
"2021-06-09","4.01","4.01","3.97","3.97","49308"
"2021-06-10","3.98","3.99","3.92","3.93","54168"
"2021-06-11","3.95","4.01","3.94","3.97","48122"
"2021-06-15","3.97","3.97","3.87","3.89","52938"
"2021-06-16","3.89","3.93","3.87","3.9","33804"
"2021-06-17","3.9","4.01","3.88","3.94","58545"
"2021-06-18","3.92","3.97","3.89","3.96","33883"
"2021-06-21","3.95","4","3.93","3.93","34148"
"2021-06-22","3.95","3.97","3.92","3.97","42782"
"2021-06-23","3.95","3.96","3.92","3.93","39948"
"2021-06-24","3.93","3.96","3.93","3.94","33128"
"2021-06-25","3.94","3.95","3.89","3.93","33298"
"2021-06-28","3.94","3.96","3.93","3.94","36437"
"2021-06-29","3.95","4.06","3.93","4.05","99254"
"2021-06-30","4.1","4.1","3.99","4","52327"
"2021-07-01","4.03","4.04","3.95","3.96","46635"
"2021-07-02","3.96","3.96","3.9","3.91","37459"
"2021-07-05","3.93","3.95","3.9","3.93","30395"
"2021-07-06","3.93","3.95","3.91","3.92","31330"
"2021-07-07","3.92","3.94","3.9","3.92","26280"
"2021-07-08","3.93","3.93","3.89","3.89","30708"
"2021-07-09","3.89","3.92","3.88","3.91","32597"
"2021-07-12","3.91","3.94","3.9","3.91","45187"
"2021-07-13","3.91","3.91","3.88","3.89","50014"
"2021-07-14","3.9","3.91","3.86","3.87","74768"
"2021-07-15","3.89","3.9","3.86","3.89","36901"
"2021-07-16","3.9","3.91","3.87","3.88","29638"
"2021-07-19","3.86","3.88","3.8","3.85","42966"
"2021-07-20","3.85","3.85","3.81","3.82","33620"
"2021-07-21","3.82","3.84","3.8","3.84","36505"
"2021-07-22","3.82","3.98","3.81","3.93","83997"
"2021-07-23","3.95","4.03","3.89","4.02","122687"
"2021-07-26","4","4.05","3.92","4.02","71937"
"2021-07-27","4.03","4.04","3.92","3.92","45375"
"2021-07-28","3.92","3.99","3.67","3.91","61683"
"2021-07-29","3.85","3.94","3.85","3.88","37295"
"2021-07-30","3.83","3.88","3.83","3.86","23768"
"2021-08-02","3.86","4.01","3.85","3.94","49459"
"2021-08-03","3.93","3.98","3.91","3.94","28377"
"2021-08-04","3.94","3.96","3.88","3.91","39747"
"2021-08-05","3.91","3.91","3.85","3.87","36016"
"2021-08-06","3.89","3.9","3.84","3.86","22337"
"2021-08-09","3.86","3.88","3.83","3.86","46658"
"2021-08-10","3.85","3.85","3.82","3.84","36529"
"2021-08-11","3.84","3.84","3.82","3.82","41866"
"2021-08-12","3.82","3.83","3.78","3.79","64361"
"2021-08-13","3.79","3.82","3.75","3.76","44613"
"2021-08-16","3.77","3.78","3.72","3.76","47432"
"2021-08-17","3.76","3.76","3.69","3.7","42290"
"2021-08-18","3.7","3.74","3.7","3.72","40532"
"2021-08-19","3.73","3.73","3.65","3.68","44372"
"2021-08-20","3.66","3.68","3.62","3.66","33724"
"2021-08-23","3.67","3.82","3.66","3.79","77108"
"2021-08-24","3.8","3.82","3.75","3.76","34664"
"2021-08-25","3.79","3.79","3.74","3.77","25024"
"2021-08-26","3.77","3.8","3.74","3.8","40827"
"2021-08-27","3.8","3.8","3.71","3.72","39953"
"2021-08-30","3.7","3.74","3.69","3.73","37219"
"2021-08-31","3.7","3.81","3.7","3.76","42333"
"2021-09-01","3.76","3.77","3.7","3.71","54416"
"2021-09-02","3.72","3.77","3.71","3.76","45163"
"2021-09-03","3.76","3.78","3.72","3.77","44487"
"2021-09-06","3.79","3.82","3.75","3.8","54646"
"2021-09-07","3.8","3.85","3.8","3.82","42600"
"2021-09-08","3.81","3.84","3.78","3.84","62737"
"2021-09-09","3.84","3.85","3.81","3.84","50520"
"2021-09-10","3.83","3.9","3.77","3.82","77516"
"2021-09-13","3.82","3.9","3.82","3.89","76459"
"2021-09-14","3.9","3.91","3.8","3.81","51432"
"2021-09-15","3.82","3.84","3.78","3.82","33093"
"2021-09-16","3.82","3.83","3.75","3.76","42126"
"2021-09-17","3.74","3.75","3.69","3.73","38776"
"2021-09-22","3.7","3.73","3.67","3.71","27879"
"2021-09-23","3.72","3.79","3.71","3.77","60656"
"2021-09-24","3.76","3.76","3.68","3.68","47035"
"2021-09-27","3.71","3.72","3.63","3.68","44415"
"2021-09-28","3.68","3.75","3.64","3.72","38008"
"2021-09-29","3.7","3.72","3.65","3.65","26239"
"2021-09-30","3.7","3.7","3.66","3.68","28427"
"2021-10-08","3.69","3.81","3.69","3.81","70348"
"2021-10-11","3.81","3.81","3.76","3.81","41739"
"2021-10-12","3.8","4.19","3.8","4.19","376158"
"2021-10-13","4.09","4.16","3.95","3.98","332997"
"2021-10-14","3.95","4.05","3.91","4.01","123525"
"2021-10-15","4","4","3.89","3.92","85948"
"2021-10-18","3.93","3.95","3.88","3.94","54262"
"2021-10-19","3.94","3.94","3.86","3.88","61263"
"2021-10-20","3.95","4.06","3.88","3.9","85596"
"2021-10-21","3.86","3.91","3.83","3.88","65702"
"2021-10-22","3.88","3.89","3.76","3.76","50344"
"2021-10-25","3.73","3.78","3.71","3.78","33231"
"2021-10-26","3.77","3.84","3.73","3.81","47463"
"2021-10-27","3.8","3.99","3.73","3.98","146592"
"2021-10-28","4","4.02","3.88","3.98","93607"
"2021-10-29","3.94","3.97","3.9","3.94","43474"
"2021-11-01","3.95","4.04","3.94","4.02","85788"
"2021-11-02","4.02","4.03","3.8","3.9","76618"
"2021-11-03","3.93","3.94","3.83","3.93","43497"
"2021-11-04","3.93","3.94","3.86","3.91","38785"
"2021-11-05","3.91","3.92","3.85","3.85","45915"
"2021-11-08","3.82","3.84","3.71","3.76","125694"
"2021-11-09","3.74","3.84","3.73","3.84","45014"
"2021-11-10","3.83","3.87","3.77","3.87","70081"
"2021-11-11","3.87","4.05","3.85","3.91","103528"
"2021-11-12","3.93","4.13","3.88","4.07","159589"
"2021-11-15","4.09","4.1","4","4.04","103691"
"2021-11-16","4.04","4.21","4.02","4.03","109186"
"2021-11-17","4.06","4.09","4.02","4.06","74689"
"2021-11-18","4.05","4.09","4","4","70972"
"2021-11-19","4.02","4.05","3.96","4.02","65952"
"2021-11-22","4.01","4.03","3.93","3.96","80040"
"2021-11-23","3.97","3.97","3.91","3.96","49350"
"2021-11-24","3.96","3.96","3.89","3.9","55467"
"2021-11-25","3.9","3.95","3.87","3.92","44677"
"2021-11-26","3.93","3.93","3.83","3.88","65076"
"2021-11-29","3.85","3.88","3.8","3.84","56537"
"2021-11-30","3.86","3.88","3.83","3.85","42322"
"2021-12-01","3.85","3.94","3.85","3.93","53342"
"2021-12-02","3.92","3.93","3.83","3.83","57320"
"2021-12-03","3.84","3.89","3.82","3.87","30549"
"2021-12-06","3.87","3.92","3.83","3.84","56115"
"2021-12-07","3.85","3.88","3.8","3.81","46746"
"2021-12-08","3.81","3.82","3.78","3.8","45710"
"2021-12-09","3.8","3.81","3.77","3.8","48128"
"2021-12-10","3.79","3.84","3.79","3.82","43168"
"2021-12-13","3.81","3.84","3.78","3.79","53051"
"2021-12-14","3.78","3.79","3.76","3.78","53163"
"2021-12-15","3.78","3.82","3.76","3.8","50752"
"2021-12-16","3.81","3.85","3.79","3.84","73689"
"2021-12-17","3.84","3.84","3.78","3.81","83391"
"2021-12-20","3.81","3.82","3.77","3.78","56877"
"2021-12-21","3.79","3.99","3.78","3.95","193180"
"2021-12-22","3.97","3.99","3.86","3.9","143946"
"2021-12-23","3.86","3.88","3.8","3.82","88113"
"2021-12-24","3.81","3.83","3.69","3.73","127248"
"2021-12-27","3.73","3.79","3.71","3.78","48818"
"2021-12-28","3.77","3.87","3.76","3.79","40300"
"2021-12-29","3.79","3.79","3.72","3.76","46720"
"2021-12-30","3.75","3.79","3.75","3.76","46658"
"2021-12-31","3.74","3.79","3.7","3.77","71117"
"2022-01-04","3.75","3.83","3.75","3.83","90194"
"2022-01-05","3.83","3.95","3.78","3.91","128340"
"2022-01-06","3.86","3.91","3.83","3.88","98893"
"2022-01-07","3.9","3.91","3.82","3.84","89712"
"2022-01-10","3.83","3.88","3.79","3.82","82979"
"2022-01-11","3.82","3.89","3.79","3.82","107805"
"2022-01-12","3.83","3.94","3.8","3.91","259199"
"2022-01-13","3.93","3.95","3.89","3.91","114453"
"2022-01-14","3.92","3.92","3.82","3.84","98066"
"2022-01-17","3.84","3.87","3.81","3.86","92859"
"2022-01-18","3.9","3.9","3.72","3.75","143591"
"2022-01-19","3.76","3.81","3.72","3.78","73611"
"2022-01-20","3.8","3.8","3.68","3.7","110127"
"2022-01-21","3.66","3.72","3.66","3.68","71672"
"2022-01-24","3.7","3.71","3.59","3.61","100094"
